purchase_id,user_id,purchase_date,time,plan_type,revenue
1705,3634,2025-12-20,9:14:30,Basic,49.00
1706,3634,2026-02-02,9:14:30,Basic,49.00
1707,3635,2025-11-06,9:34:59,Pro,99.00
1708,3635,2025-12-03,9:34:59,Pro,99.00
1709,3636,2025-11-06,5:31:35,Pro,29.00
1710,3636,2025-12-05,5:31:35,Pro,29.00
1711,3641,2025-01-19,11:42:09,Basic,49.00
1712,3642,2025-03-01,11:43:14,Basic,19.00
1713,3642,2025-04-10,11:43:14,Basic,19.00
1714,3643,2025-08-25,1:41:50,Pro,29.00
1715,3646,2025-04-12,6:07:14,Basic,99.00
1716,3646,2025-05-13,6:07:14,Basic,99.00
1717,3652,2025-02-07,3:03:51,Basic,49.00
1718,3654,2025-07-23,7:15:23,Enterprise,99.00
1719,3654,2025-09-01,7:15:23,Enterprise,99.00
1720,3655,2025-07-08,7:00:45,Pro,29.00
1721,3655,2025-08-05,7:00:45,Pro,29.00
1722,3657,2025-08-25,11:26:29,Pro,19.00
1723,3657,2025-09-25,11:26:29,Pro,19.00
1724,3658,2025-12-19,9:41:08,Basic,49.00
1725,3658,2026-01-13,9:41:08,Basic,49.00
1726,3660,2025-04-02,5:26:23,Pro,49.00
1727,3665,2025-10-05,11:01:49,Enterprise,49.00
1728,3671,2025-08-29,11:57:50,Pro,29.00
1729,3671,2025-10-05,11:57:50,Pro,29.00
1730,3676,2025-03-23,12:46:50,Pro,49.00
1731,3677,2025-02-28,9:31:26,Basic,19.00
1732,3677,2025-04-12,9:31:26,Basic,19.00
1733,3683,2025-04-18,6:55:28,Pro,49.00
1734,3683,2025-06-01,6:55:28,Pro,49.00
1735,3686,2025-07-10,6:26:11,Basic,19.00
1736,3686,2025-08-20,6:26:11,Basic,19.00
1737,3693,2026-01-01,2:46:06,Pro,19.00
1738,3693,2026-02-05,2:46:06,Pro,19.00
1739,3697,2025-11-08,10:38:30,Basic,29.00
1740,3697,2025-12-08,10:38:30,Basic,29.00
1741,3698,2025-04-12,12:52:24,Basic,19.00
1742,3698,2025-05-23,12:52:24,Basic,19.00
1743,3700,2025-04-22,1:29:51,Basic,49.00
1744,3700,2025-05-28,1:29:51,Basic,49.00
1745,3711,2025-02-18,10:08:53,Pro,19.00
1746,3713,2025-05-14,11:27:12,Basic,19.00
1747,3713,2025-06-16,11:27:12,Basic,19.00
1748,3716,2025-07-07,12:59:32,Pro,49.00
1749,3717,2025-04-07,12:15:14,Pro,19.00
1750,3718,2025-04-01,6:47:05,Basic,19.00
1751,3718,2025-05-13,6:47:05,Basic,19.00
1752,3725,2025-12-14,8:05:56,Basic,29.00
1753,3725,2026-01-14,8:05:56,Basic,29.00
1754,3726,2025-08-20,9:59:47,Basic,19.00
1755,3726,2025-09-29,9:59:47,Basic,19.00
1756,3733,2025-11-07,5:52:25,Basic,29.00
1757,3736,2025-04-07,10:35:18,Pro,49.00
1758,3739,2025-07-04,2:23:30,Basic,49.00
1759,3746,2025-12-01,7:25:33,Basic,19.00
1760,3746,2026-01-13,7:25:33,Basic,19.00
1761,3749,2025-05-17,8:13:47,Pro,19.00
1762,3749,2025-06-11,8:13:47,Pro,19.00
1763,3753,2025-02-22,1:17:11,Basic,49.00
1764,3753,2025-03-22,1:17:11,Basic,49.00
1765,3759,2025-05-23,4:12:27,Basic,49.00
1766,3759,2025-06-29,4:12:27,Basic,49.00
1767,3762,2025-10-07,10:07:17,Pro,29.00
1768,3762,2025-11-09,10:07:17,Pro,29.00
1769,3763,2025-08-10,12:45:15,Basic,19.00
1770,3764,2025-05-20,10:57:10,Pro,29.00
1771,3764,2025-06-30,10:57:10,Pro,29.00
1772,3777,2025-05-26,11:20:37,Enterprise,99.00
1773,3777,2025-06-21,11:20:37,Enterprise,99.00
1774,3778,2025-06-05,11:27:39,Pro,29.00
1775,3778,2025-07-13,11:27:39,Pro,29.00
1776,3781,2025-04-13,9:55:47,Pro,19.00
1777,3781,2025-05-13,9:55:47,Pro,19.00
1778,3783,2025-02-10,2:46:43,Basic,49.00
1779,3783,2025-03-08,2:46:43,Basic,49.00
1780,3790,2025-06-12,4:43:29,Basic,29.00
1781,3791,2025-09-13,9:01:20,Basic,49.00
1782,3796,2025-05-05,6:25:18,Enterprise,29.00
1783,3796,2025-06-03,6:25:18,Enterprise,29.00
1784,3798,2025-11-09,2:33:03,Basic,49.00
1785,3804,2026-01-15,4:20:22,Basic,29.00
1786,3804,2026-02-13,4:20:22,Basic,29.00
1787,3806,2025-10-09,2:01:13,Basic,99.00
1788,3806,2025-11-13,2:01:13,Basic,99.00
1789,3807,2025-09-02,4:04:59,Pro,29.00
1790,3807,2025-10-07,4:04:59,Pro,29.00
1791,3809,2025-05-29,2:02:39,Basic,19.00
1792,3809,2025-07-06,2:02:39,Basic,19.00
1793,3814,2025-06-19,1:13:56,Basic,29.00
1794,3818,2025-11-25,10:20:06,Pro,99.00
1795,3818,2026-01-05,10:20:06,Pro,99.00
1796,3822,2025-05-13,2:33:20,Basic,49.00
1797,3826,2025-04-06,4:12:04,Pro,29.00
1798,3833,2025-06-02,3:39:29,Pro,49.00
1799,3833,2025-07-14,3:39:29,Pro,49.00
1800,3839,2025-12-16,7:31:18,Pro,19.00
1801,3840,2025-08-07,3:39:01,Basic,29.00
1802,3840,2025-09-18,3:39:01,Basic,29.00
1803,3841,2025-12-10,8:54:14,Pro,29.00
1804,3841,2026-01-09,8:54:14,Pro,29.00
1805,3843,2025-08-14,1:41:43,Pro,19.00
1806,3845,2025-03-01,2:30:20,Basic,19.00
1807,3845,2025-03-30,2:30:20,Basic,19.00
1808,3846,2025-03-03,12:18:41,Basic,29.00
1809,3846,2025-04-02,12:18:41,Basic,29.00
1810,3849,2025-07-15,3:44:42,Pro,29.00
1811,3849,2025-08-23,3:44:42,Pro,29.00
1812,3851,2025-05-27,2:38:30,Basic,49.00
1813,3851,2025-07-05,2:38:30,Basic,49.00
1814,3853,2025-05-04,2:44:00,Enterprise,49.00
1815,3856,2025-07-23,11:22:45,Basic,49.00
1816,3856,2025-08-28,11:22:45,Basic,49.00
1817,3858,2025-06-27,12:26:09,Basic,99.00
1818,3858,2025-07-31,12:26:09,Basic,99.00
1819,3859,2025-02-17,11:18:24,Basic,29.00
1820,3859,2025-03-26,11:18:24,Basic,29.00
1821,3861,2025-03-29,2:32:52,Pro,29.00
1822,3863,2025-02-20,4:05:21,Enterprise,49.00
1823,3863,2025-03-18,4:05:21,Enterprise,49.00
1824,3865,2025-11-11,11:09:35,Pro,29.00
1825,3865,2025-12-19,11:09:35,Pro,29.00
1826,3866,2025-09-22,3:42:48,Basic,29.00
1827,3870,2025-05-21,8:07:43,Enterprise,19.00
1828,3870,2025-06-19,8:07:43,Enterprise,19.00
1829,3880,2025-04-22,7:24:43,Basic,29.00
1830,3887,2025-09-22,10:52:32,Enterprise,19.00
1831,3892,2025-02-25,12:08:51,Pro,49.00
1832,3892,2025-04-09,12:08:51,Pro,49.00
1833,3893,2025-11-07,2:05:13,Basic,29.00
1834,3893,2025-12-06,2:05:13,Basic,29.00
1835,3896,2025-12-10,2:51:25,Pro,29.00
1836,3896,2026-01-21,2:51:25,Pro,29.00
1837,3898,2025-08-03,10:53:09,Pro,29.00
1838,3898,2025-08-29,10:53:09,Pro,29.00
1839,3899,2025-05-27,8:40:46,Basic,29.00
1840,3899,2025-07-09,8:40:46,Basic,29.00
1841,3900,2025-04-20,7:19:19,Basic,19.00
1842,3900,2025-05-25,7:19:19,Basic,19.00
1843,3913,2025-03-05,6:20:11,Pro,19.00
1844,3917,2025-10-13,7:07:45,Basic,29.00
1845,3923,2025-01-31,3:19:05,Basic,49.00
1846,3923,2025-03-05,3:19:05,Basic,49.00
1847,3927,2025-09-14,9:12:06,Pro,99.00
1848,3930,2025-05-03,12:20:40,Basic,99.00
1849,3930,2025-06-16,12:20:40,Basic,99.00
1850,3938,2026-01-08,6:01:47,Pro,29.00
1851,3941,2025-09-18,10:38:51,Basic,19.00
1852,3946,2025-03-17,3:45:58,Basic,49.00
1853,3947,2025-04-25,9:20:08,Basic,29.00
1854,3947,2025-06-05,9:20:08,Basic,29.00
1855,3950,2025-03-06,1:55:59,Basic,29.00
1856,3956,2025-02-24,3:51:47,Pro,19.00
1857,3956,2025-04-02,3:51:47,Pro,19.00
1858,3958,2025-08-29,5:25:31,Enterprise,19.00
1859,3958,2025-09-25,5:25:31,Enterprise,19.00
1860,3962,2025-10-21,5:02:58,Basic,19.00
1861,3964,2025-12-11,3:59:22,Basic,99.00
1862,3964,2026-01-09,3:59:22,Basic,99.00
1863,3968,2026-01-13,12:17:41,Basic,49.00
1864,3969,2025-01-14,7:13:36,Pro,49.00
1865,3970,2025-08-30,8:49:31,Basic,19.00
1866,3971,2025-12-15,5:11:28,Pro,29.00
1867,3972,2025-05-07,1:29:26,Pro,29.00
1868,3972,2025-06-06,1:29:26,Pro,29.00
1869,3975,2025-07-11,6:15:00,Basic,19.00
1870,3975,2025-08-13,6:15:00,Basic,19.00
1871,3978,2025-01-23,5:33:35,Basic,99.00
1872,3978,2025-03-02,5:33:35,Basic,99.00
1873,3981,2025-06-01,8:27:47,Enterprise,29.00
1874,3989,2025-10-13,5:09:30,Basic,49.00
1875,3989,2025-11-24,5:09:30,Basic,49.00
1876,3996,2025-10-13,7:11:48,Basic,29.00
1877,3996,2025-11-26,7:11:48,Basic,29.00
1878,3997,2025-08-01,6:10:28,Basic,99.00
1879,3997,2025-09-01,6:10:28,Basic,99.00
1880,4003,2025-12-21,9:07:49,Pro,49.00
1881,4004,2025-07-11,1:33:45,Pro,19.00
1882,4004,2025-08-12,1:33:45,Pro,19.00
1883,4005,2025-10-22,2:35:10,Pro,29.00
1884,4014,2025-02-25,12:08:56,Basic,29.00
1885,4014,2025-04-05,12:08:56,Basic,29.00
1886,4015,2025-05-26,12:44:03,Pro,19.00
1887,4015,2025-07-01,12:44:03,Pro,19.00
1888,4019,2025-09-10,6:28:20,Basic,49.00
1889,4019,2025-10-18,6:28:20,Basic,49.00
1890,4021,2025-03-19,9:19:23,Pro,99.00
1891,4021,2025-04-23,9:19:23,Pro,99.00
1892,4023,2025-12-10,6:34:27,Pro,49.00
1893,4023,2026-01-10,6:34:27,Pro,49.00
1894,4025,2025-04-13,1:28:17,Pro,19.00
1895,4025,2025-05-12,1:28:17,Pro,19.00
1896,4029,2025-04-16,11:15:55,Basic,29.00
1897,4030,2025-07-23,11:01:12,Basic,49.00
1898,4030,2025-08-24,11:01:12,Basic,49.00
1899,4033,2025-04-01,8:03:58,Basic,19.00
1900,4034,2025-06-19,2:02:19,Basic,29.00
1901,4034,2025-07-26,2:02:19,Basic,29.00
1902,4039,2025-05-06,3:50:57,Basic,29.00
1903,4049,2025-10-25,3:27:51,Pro,29.00
1904,4049,2025-11-21,3:27:51,Pro,29.00
1905,4051,2025-12-23,9:05:01,Basic,19.00
1906,4052,2025-02-14,6:39:28,Basic,19.00
1907,4052,2025-03-18,6:39:28,Basic,19.00
1908,4058,2025-10-11,6:44:02,Basic,29.00
1909,4058,2025-11-09,6:44:02,Basic,29.00
1910,4063,2025-06-15,5:15:36,Basic,29.00
1911,4063,2025-07-17,5:15:36,Basic,29.00
1912,4064,2025-11-07,5:05:26,Pro,29.00
1913,4068,2025-07-29,3:15:28,Basic,49.00
1914,4071,2025-05-27,2:57:14,Enterprise,49.00
1915,4071,2025-06-21,2:57:14,Enterprise,49.00
1916,4072,2025-06-03,9:14:54,Pro,19.00
1917,4072,2025-07-07,9:14:54,Pro,19.00
1918,4076,2025-09-10,1:28:28,Basic,29.00
1919,4076,2025-10-22,1:28:28,Basic,29.00
1920,4080,2025-05-20,6:40:34,Basic,29.00
1921,4080,2025-06-19,6:40:34,Basic,29.00
1922,4082,2025-08-03,6:01:27,Pro,29.00
1923,4083,2026-01-17,11:43:23,Basic,49.00
1924,4083,2026-02-17,11:43:23,Basic,49.00
1925,4084,2025-04-21,12:35:58,Basic,49.00
1926,4094,2025-04-28,4:36:14,Pro,99.00
1927,4098,2025-09-12,5:02:16,Pro,29.00
1928,4103,2025-11-28,12:44:04,Basic,49.00
1929,4112,2025-08-01,4:26:51,Basic,19.00
1930,4116,2026-01-10,6:45:54,Pro,49.00
1931,4118,2025-03-03,8:27:56,Enterprise,29.00
1932,4122,2025-03-16,11:27:28,Pro,29.00
1933,4124,2025-12-14,1:24:10,Basic,19.00
1934,4124,2026-01-10,1:24:10,Basic,19.00
1935,4125,2025-01-19,8:46:18,Basic,29.00
1936,4126,2025-11-04,11:45:26,Basic,29.00
1937,4126,2025-12-04,11:45:26,Basic,29.00
1938,4128,2025-04-17,6:08:26,Basic,99.00
1939,4131,2025-08-24,8:10:21,Basic,29.00
1940,4131,2025-09-28,8:10:21,Basic,29.00
1941,4134,2025-10-12,10:14:59,Basic,29.00
1942,4135,2025-12-17,4:21:08,Pro,29.00
1943,4135,2026-01-18,4:21:08,Pro,29.00
1944,4137,2025-10-22,11:06:10,Enterprise,49.00
1945,4142,2025-05-30,3:38:34,Basic,29.00
1946,4142,2025-06-30,3:38:34,Basic,29.00
1947,4144,2025-05-06,1:35:44,Basic,19.00
1948,4144,2025-06-06,1:35:44,Basic,19.00
1949,4145,2025-06-12,6:00:56,Pro,19.00
1950,4146,2025-10-06,8:30:15,Enterprise,49.00
1951,4156,2025-08-16,4:45:38,Basic,29.00
1952,4160,2025-02-09,9:36:08,Basic,29.00
1953,4160,2025-03-11,9:36:08,Basic,29.00
1954,4164,2025-04-16,2:24:06,Pro,99.00
1955,4170,2025-03-24,2:46:14,Basic,29.00
1956,4170,2025-04-18,2:46:14,Basic,29.00
1957,4173,2025-05-04,4:05:38,Pro,29.00
1958,4173,2025-06-07,4:05:38,Pro,29.00
1959,4174,2025-10-09,4:54:06,Basic,19.00
1960,4174,2025-11-04,4:54:06,Basic,19.00
1961,4176,2025-06-23,8:10:53,Enterprise,29.00
1962,4183,2025-12-23,12:10:48,Basic,29.00
1963,4183,2026-01-23,12:10:48,Basic,29.00
1964,4188,2025-08-25,5:47:04,Basic,29.00
1965,4188,2025-10-01,5:47:04,Basic,29.00
1966,4190,2025-08-22,12:56:42,Basic,49.00
1967,4190,2025-09-17,12:56:42,Basic,49.00
1968,4197,2025-04-02,12:35:15,Pro,29.00
1969,4201,2025-02-14,8:45:59,Enterprise,29.00
1970,4201,2025-03-26,8:45:59,Enterprise,29.00
1971,4208,2025-09-02,7:40:39,Pro,19.00
1972,4208,2025-09-30,7:40:39,Pro,19.00
1973,4211,2025-02-18,11:07:34,Basic,49.00
1974,4211,2025-03-18,11:07:34,Basic,49.00
1975,4222,2025-01-24,9:19:41,Basic,99.00
1976,4222,2025-03-02,9:19:41,Basic,99.00
1977,4228,2025-05-09,4:39:11,Pro,29.00
1978,4228,2025-06-21,4:39:11,Pro,29.00
1979,4230,2025-04-11,8:05:56,Basic,29.00
1980,4230,2025-05-18,8:05:56,Basic,29.00
1981,4234,2025-06-24,2:43:00,Enterprise,29.00
1982,4234,2025-07-19,2:43:00,Enterprise,29.00
1983,4239,2025-09-24,9:34:59,Pro,29.00
1984,4239,2025-10-27,9:34:59,Pro,29.00
1985,4241,2025-03-25,6:05:04,Basic,29.00
1986,4241,2025-05-01,6:05:04,Basic,29.00
1987,4243,2025-08-10,7:00:39,Pro,29.00
1988,4250,2025-07-29,10:05:27,Pro,49.00
1989,4250,2025-09-09,10:05:27,Pro,49.00
1990,4252,2025-09-06,1:07:01,Enterprise,29.00
1991,4252,2025-10-07,1:07:01,Enterprise,29.00
1992,4256,2025-09-07,4:46:06,Basic,29.00
1993,4256,2025-10-03,4:46:06,Basic,29.00
1994,4258,2025-09-15,11:54:58,Basic,19.00
1995,4262,2025-12-01,1:57:41,Basic,29.00
1996,4263,2025-10-21,6:03:19,Basic,29.00
1997,4263,2025-11-25,6:03:19,Basic,29.00
1998,4264,2025-05-29,11:32:36,Basic,19.00
1999,4265,2025-11-19,1:12:18,Basic,99.00
2000,4268,2026-01-01,4:26:26,Basic,49.00
2001,4271,2025-09-07,5:53:10,Pro,29.00
2002,4271,2025-10-10,5:53:10,Pro,29.00
2003,4272,2025-12-19,5:35:23,Enterprise,29.00
2004,4272,2026-01-22,5:35:23,Enterprise,29.00
2005,4273,2025-06-05,8:15:23,Pro,29.00
2006,4273,2025-07-11,8:15:23,Pro,29.00
2007,4274,2025-04-04,10:46:45,Enterprise,19.00
2008,4284,2025-04-11,9:55:02,Basic,19.00
2009,4284,2025-05-10,9:55:02,Basic,19.00
2010,4285,2026-01-12,6:46:00,Basic,29.00
2011,4288,2025-03-12,4:51:34,Basic,29.00
2012,4292,2025-09-03,7:22:00,Basic,99.00
2013,4296,2025-07-09,1:59:39,Basic,29.00
2014,4300,2026-01-08,11:46:15,Basic,49.00
2015,4301,2025-08-26,6:49:54,Basic,49.00
2016,4303,2025-03-08,7:55:21,Basic,99.00
2017,4308,2025-10-28,8:10:24,Basic,99.00
2018,4308,2025-11-22,8:10:24,Basic,99.00
2019,4309,2025-10-20,1:33:22,Basic,99.00
2020,4309,2025-11-26,1:33:22,Basic,99.00
2021,4310,2025-03-05,12:47:35,Basic,19.00
2022,4310,2025-04-04,12:47:35,Basic,19.00
2023,4311,2025-03-19,9:36:13,Pro,29.00
2024,4315,2025-10-08,7:35:47,Basic,19.00
2025,4315,2025-11-07,7:35:47,Basic,19.00
2026,4317,2025-09-18,1:38:56,Enterprise,49.00
2027,4317,2025-10-25,1:38:56,Enterprise,49.00
2028,4318,2025-02-28,2:33:48,Basic,99.00
2029,4321,2025-05-22,10:18:24,Basic,19.00
2030,4321,2025-07-05,10:18:24,Basic,19.00
2031,4323,2025-01-28,8:21:17,Pro,49.00
2032,4324,2025-10-19,2:23:03,Basic,29.00
2033,4324,2025-11-22,2:23:03,Basic,29.00
2034,4325,2025-10-13,11:35:06,Basic,49.00
2035,4326,2025-01-28,4:19:31,Basic,19.00
2036,4326,2025-02-27,4:19:31,Basic,19.00
2037,4327,2025-11-30,6:58:03,Basic,29.00
2038,4327,2026-01-10,6:58:03,Basic,29.00
2039,4329,2025-06-18,7:27:21,Basic,49.00
2040,4331,2025-10-31,9:06:28,Pro,49.00
2041,4331,2025-12-08,9:06:28,Pro,49.00
2042,4332,2025-03-06,2:57:56,Pro,29.00
2043,4334,2025-09-02,8:30:53,Basic,29.00
2044,4334,2025-09-27,8:30:53,Basic,29.00
2045,4335,2025-11-22,7:18:01,Enterprise,19.00
2046,4339,2025-09-09,10:59:52,Basic,19.00
2047,4346,2025-02-07,8:55:48,Basic,49.00
2048,4348,2025-09-22,5:24:10,Basic,29.00
2049,4350,2025-12-27,5:06:48,Basic,49.00
2050,4350,2026-01-23,5:06:48,Basic,49.00
2051,4354,2025-12-28,7:13:14,Pro,99.00
2052,4364,2025-09-20,4:06:35,Pro,29.00
2053,4368,2025-06-24,8:39:16,Pro,29.00
2054,4370,2025-12-06,7:08:59,Basic,29.00
2055,4370,2026-01-06,7:08:59,Basic,29.00
2056,4372,2025-09-02,9:41:03,Basic,99.00
2057,4372,2025-10-10,9:41:03,Basic,99.00
2058,4374,2025-04-20,5:08:54,Basic,29.00
2059,4374,2025-06-01,5:08:54,Basic,29.00
2060,4383,2025-12-07,7:25:17,Pro,29.00
2061,4386,2025-03-25,9:04:48,Pro,99.00
2062,4393,2025-02-24,12:31:25,Pro,49.00
2063,4395,2025-06-23,4:10:38,Basic,29.00
2064,4395,2025-07-26,4:10:38,Basic,29.00
2065,4397,2025-05-01,5:39:29,Basic,49.00
2066,4397,2025-06-09,5:39:29,Basic,49.00
2067,4402,2025-06-07,3:32:55,Basic,29.00
2068,4406,2025-10-28,10:19:55,Basic,29.00
2069,4406,2025-12-10,10:19:55,Basic,29.00
2070,4409,2025-06-20,12:14:06,Enterprise,19.00
2071,4412,2025-09-14,4:49:02,Basic,99.00
2072,4412,2025-10-22,4:49:02,Basic,99.00
2073,4413,2025-10-06,11:22:04,Basic,49.00
2074,4413,2025-11-12,11:22:04,Basic,49.00
2075,4416,2025-05-20,12:17:05,Basic,19.00
2076,4416,2025-06-20,12:17:05,Basic,19.00
2077,4418,2025-09-23,4:31:08,Pro,99.00
2078,4423,2026-01-09,7:24:37,Basic,49.00
2079,4423,2026-02-18,7:24:37,Basic,49.00
2080,4425,2025-06-27,11:55:36,Pro,29.00
2081,4425,2025-08-10,11:55:36,Pro,29.00
2082,4430,2025-06-30,1:39:38,Basic,29.00
2083,4432,2025-07-24,3:02:25,Basic,99.00
2084,4436,2025-05-25,2:03:59,Basic,49.00
2085,4438,2025-04-04,4:01:43,Pro,19.00
2086,4441,2025-03-15,6:35:55,Basic,99.00
2087,4441,2025-04-28,6:35:55,Basic,99.00
2088,4445,2025-11-25,1:16:38,Enterprise,29.00
2089,4445,2026-01-06,1:16:38,Enterprise,29.00
2090,4447,2025-03-08,7:01:34,Basic,29.00
2091,4447,2025-04-19,7:01:34,Basic,29.00
2092,4454,2026-01-12,9:33:18,Basic,99.00
2093,4466,2025-03-19,6:21:22,Basic,29.00
2094,4468,2025-05-02,2:53:42,Enterprise,29.00
2095,4468,2025-06-11,2:53:42,Enterprise,29.00
2096,4469,2025-07-17,2:06:00,Basic,19.00
2097,4470,2025-04-09,7:53:24,Basic,99.00
2098,4472,2025-08-23,3:25:17,Basic,19.00
2099,4480,2025-05-20,9:23:26,Basic,49.00
2100,4480,2025-06-23,9:23:26,Basic,49.00
2101,4482,2025-03-22,12:14:54,Basic,19.00
2102,4482,2025-04-17,12:14:54,Basic,19.00
2103,4484,2025-11-29,11:54:15,Pro,29.00
2104,4484,2025-12-28,11:54:15,Pro,29.00
2105,4485,2026-01-06,11:52:42,Basic,19.00
2106,4485,2026-02-11,11:52:42,Basic,19.00
2107,4486,2025-08-12,12:10:23,Pro,99.00
2108,4486,2025-09-08,12:10:23,Pro,99.00
2109,4487,2025-09-05,1:22:39,Enterprise,29.00
2110,4488,2025-08-09,2:12:09,Pro,19.00
2111,4488,2025-09-16,2:12:09,Pro,19.00
2112,4493,2025-02-18,11:43:28,Basic,49.00
2113,4493,2025-03-21,11:43:28,Basic,49.00
2114,4494,2025-05-21,1:36:23,Basic,99.00
2115,4495,2025-08-07,7:45:37,Basic,99.00
2116,4497,2025-04-03,8:07:55,Basic,99.00
2117,4497,2025-05-02,8:07:55,Basic,99.00
2118,4499,2025-09-25,7:02:30,Enterprise,19.00
2119,4499,2025-10-25,7:02:30,Enterprise,19.00
2120,4502,2026-01-31,2:47:19,Basic,29.00
2121,4503,2025-08-09,12:42:40,Enterprise,19.00
2122,4503,2025-09-12,12:42:40,Enterprise,19.00
2123,4504,2025-05-05,6:09:04,Pro,29.00
2124,4504,2025-06-17,6:09:04,Pro,29.00
2125,4505,2025-04-06,5:03:42,Basic,99.00
2126,4505,2025-05-12,5:03:42,Basic,99.00
2127,4508,2025-04-23,10:20:12,Pro,19.00
2128,4508,2025-05-30,10:20:12,Pro,19.00
2129,4509,2025-04-22,6:01:45,Basic,49.00
2130,4512,2025-08-22,7:20:59,Basic,19.00
2131,4512,2025-09-18,7:20:59,Basic,19.00
2132,4514,2025-08-24,11:32:58,Enterprise,49.00
2133,4522,2025-07-10,11:49:19,Basic,29.00
2134,4526,2026-01-04,5:42:11,Pro,49.00
2135,4527,2025-05-12,5:14:31,Basic,99.00
2136,4527,2025-06-07,5:14:31,Basic,99.00
2137,4532,2025-02-22,11:41:55,Basic,19.00
2138,4533,2025-07-14,9:45:20,Pro,19.00
2139,4533,2025-08-27,9:45:20,Pro,19.00
2140,4534,2025-06-21,7:32:01,Basic,99.00
2141,4537,2025-08-06,6:33:27,Pro,29.00
2142,4543,2025-03-18,7:21:39,Enterprise,19.00
2143,4544,2025-10-15,12:02:33,Pro,29.00
2144,4548,2025-01-13,8:39:54,Pro,49.00
2145,4548,2025-02-22,8:39:54,Pro,49.00
2146,4555,2025-07-18,7:16:04,Pro,29.00
2147,4555,2025-08-22,7:16:04,Pro,29.00
2148,4566,2025-03-22,2:50:43,Basic,29.00
2149,4566,2025-04-25,2:50:43,Basic,29.00
2150,4567,2025-06-02,5:59:45,Basic,19.00
2151,4567,2025-07-09,5:59:45,Basic,19.00
2152,4571,2026-01-10,4:46:04,Basic,19.00
2153,4571,2026-02-21,4:46:04,Basic,19.00
2154,4575,2025-12-26,12:54:11,Basic,19.00
2155,4575,2026-01-24,12:54:11,Basic,19.00
2156,4585,2025-03-03,2:01:48,Basic,99.00
2157,4585,2025-04-02,2:01:48,Basic,99.00
2158,4586,2025-05-25,8:24:01,Basic,99.00
2159,4588,2025-08-12,6:44:37,Basic,29.00
2160,4596,2025-03-27,4:17:35,Enterprise,29.00
2161,4596,2025-04-30,4:17:35,Enterprise,29.00
2162,4597,2025-11-02,5:31:24,Basic,29.00
2163,4597,2025-12-01,5:31:24,Basic,29.00
2164,4599,2025-10-13,6:17:29,Basic,19.00
2165,4599,2025-11-14,6:17:29,Basic,19.00
2166,4600,2025-06-12,3:30:56,Basic,19.00
2167,4600,2025-07-24,3:30:56,Basic,19.00
2168,4603,2025-08-31,7:05:15,Basic,29.00
2169,4603,2025-10-07,7:05:15,Basic,29.00
2170,4604,2025-02-05,10:03:00,Basic,99.00
2171,4604,2025-03-21,10:03:00,Basic,99.00
2172,4609,2025-07-08,7:55:30,Enterprise,19.00
2173,4609,2025-08-20,7:55:30,Enterprise,19.00
2174,4612,2025-09-17,1:31:42,Pro,29.00
2175,4618,2025-09-06,7:56:58,Basic,49.00
2176,4618,2025-10-11,7:56:58,Basic,49.00
2177,4627,2025-10-25,10:25:25,Pro,49.00
2178,4627,2025-11-23,10:25:25,Pro,49.00
2179,4637,2025-12-17,7:59:12,Pro,99.00
2180,4643,2025-06-21,7:15:00,Basic,29.00
2181,4643,2025-07-18,7:15:00,Basic,29.00
2182,4649,2025-05-28,6:39:07,Basic,19.00
2183,4656,2025-10-09,9:59:44,Pro,29.00
2184,4656,2025-11-12,9:59:44,Pro,29.00
2185,4657,2025-03-27,2:38:47,Basic,49.00
2186,4664,2025-02-13,7:40:00,Pro,29.00
2187,4664,2025-03-24,7:40:00,Pro,29.00
2188,4666,2025-04-23,9:38:26,Enterprise,29.00
2189,4668,2025-08-30,11:05:19,Enterprise,19.00
2190,4670,2025-09-15,5:19:47,Basic,49.00
2191,4670,2025-10-11,5:19:47,Basic,49.00
2192,4678,2025-02-02,9:01:20,Pro,29.00
2193,4678,2025-03-06,9:01:20,Pro,29.00
2194,4680,2025-07-26,3:07:03,Basic,99.00
2195,4680,2025-09-04,3:07:03,Basic,99.00
2196,4681,2025-07-27,2:33:58,Pro,19.00
2197,4681,2025-09-02,2:33:58,Pro,19.00
2198,4683,2025-08-27,10:12:42,Pro,19.00
2199,4683,2025-10-02,10:12:42,Pro,19.00
2200,4687,2025-06-04,7:35:14,Basic,29.00
2201,4687,2025-07-17,7:35:14,Basic,29.00
2202,4688,2025-12-22,7:23:29,Basic,19.00
2203,4688,2026-02-03,7:23:29,Basic,19.00
2204,4690,2025-11-17,7:26:42,Pro,29.00
2205,4690,2025-12-21,7:26:42,Pro,29.00
2206,4699,2025-10-07,9:04:46,Pro,99.00
2207,4699,2025-11-07,9:04:46,Pro,99.00
2208,4702,2025-06-10,6:15:08,Enterprise,19.00
2209,4703,2025-10-04,2:31:11,Basic,49.00
2210,4704,2025-07-25,3:10:54,Pro,19.00
2211,4713,2026-01-13,11:45:02,Basic,19.00
2212,4713,2026-02-17,11:45:02,Basic,19.00
2213,4715,2025-11-21,3:01:22,Pro,19.00
2214,4715,2025-12-21,3:01:22,Pro,19.00
2215,4719,2025-04-07,3:56:29,Pro,49.00
2216,4719,2025-05-06,3:56:29,Pro,49.00
2217,4721,2025-08-25,1:47:10,Basic,49.00
