"user_id";"signup_date";"time";"acquisition_channel";"device_type";"country";"user_segment";"age_group";"rn"
1654;"2025-08-29";"11:24:40";"Social";"Mobile";"Kenya";"Free";"45+";1
1655;"2025-10-06";"04:11:34";"Paid Ads";"Mobile";"Kenya";"Free";"35-44";1
1656;"2025-07-13";"07:14:10";"Paid Ads";"Mobile";"South Africa";"Free";"35-44";1
1657;"2025-08-13";"07:23:03";"Social";"Desktop";"USA";"Free";"18-24";1
1658;"2025-09-02";"07:09:10";"Organic";"Desktop";"Nigeria";"Premium";"35-44";1
1659;"2025-01-01";"09:10:18";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
1660;"2025-01-10";"07:09:50";"Organic";"Desktop";"USA";"Free";"25-34";1
1661;"2025-07-23";"02:14:20";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
1662;"2025-06-03";"01:44:39";"Referral";"Desktop";"USA";"Free";"35-44";1
1663;"2025-07-05";"01:35:49";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
1664;"2025-06-15";"05:18:48";"Organic";"Desktop";"South Africa";"Premium";"25-34";1
1665;"2025-01-06";"04:09:18";"Organic";"Desktop";"Nigeria";"Free";"35-44";1
1666;"2025-12-12";"03:56:20";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
1667;"2025-11-28";"01:12:34";"Organic";"Mobile";"UK";"Free";"18-24";1
1668;"2025-08-20";"01:15:30";"Organic";"Tablet";"USA";"Free";"18-24";1
1669;"2025-03-08";"04:21:52";"Organic";"Desktop";"Ghana";"Free";"25-34";1
1670;"2025-12-04";"02:45:47";"Organic";"Tablet";"Nigeria";"Premium";"25-34";1
1671;"2025-09-07";"06:51:26";"Referral";"Desktop";"Nigeria";"Free";"18-24";1
1672;"2025-04-13";"01:22:15";"Organic";"Desktop";"South Africa";"Free";"18-24";1
1673;"2025-10-10";"10:05:21";"Organic";"Mobile";"Ghana";"Free";"35-44";1
1674;"2025-01-02";"04:35:46";"Paid Ads";"Mobile";"USA";"Free";"18-24";1
1675;"2025-02-18";"10:46:55";"Referral";"Tablet";"Kenya";"Free";"45+";1
1676;"2025-05-08";"10:15:51";"Organic";"Mobile";"UK";"Free";"25-34";1
1677;"2025-06-24";"07:51:41";"Organic";"Mobile";"USA";"Premium";"35-44";1
1678;"2025-03-23";"06:30:55";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
1679;"2025-07-25";"12:00:55";"Referral";"Desktop";"USA";"Free";"45+";1
1680;"2025-04-18";"12:08:13";"Paid Ads";"Mobile";"Kenya";"Premium";"18-24";1
1681;"2025-04-15";"03:15:54";"Referral";"Mobile";"UK";"Free";"18-24";1
1682;"2025-03-27";"02:16:47";"Social";"Mobile";"Nigeria";"Free";"18-24";1
1683;"2025-11-23";"12:37:23";"Referral";"Mobile";"Kenya";"Free";"18-24";1
1684;"2025-10-12";"11:37:23";"Paid Ads";"Desktop";"Nigeria";"Free";"25-34";1
1685;"2025-07-19";"11:11:32";"Paid Ads";"Mobile";"USA";"Free";"35-44";1
1686;"2025-01-23";"05:02:45";"Organic";"Desktop";"UK";"Free";"18-24";1
1687;"2025-03-04";"10:13:40";"Social";"Desktop";"Nigeria";"Free";"35-44";1
1688;"2025-08-01";"01:46:53";"Organic";"Desktop";"USA";"Premium";"35-44";1
1689;"2025-07-23";"01:52:30";"Organic";"Mobile";"Ghana";"Free";"45+";1
1690;"2025-02-07";"07:29:58";"Paid Ads";"Mobile";"USA";"Free";"18-24";1
1691;"2025-11-10";"09:16:31";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
1692;"2025-02-19";"02:09:21";"Paid Ads";"Mobile";"Kenya";"Premium";"18-24";1
1693;"2025-09-15";"11:13:10";"Paid Ads";"Desktop";"Ghana";"Free";"25-34";1
1694;"2025-01-22";"06:57:13";"Paid Ads";"Mobile";"Nigeria";"Premium";"25-34";1
1695;"2025-03-18";"12:53:52";"Referral";"Desktop";"South Africa";"Free";"25-34";1
1696;"2025-08-25";"04:23:50";"Organic";"Mobile";"Kenya";"Free";"18-24";1
1697;"2025-06-08";"03:16:36";"Paid Ads";"Mobile";"Nigeria";"Premium";"25-34";1
1698;"2025-03-06";"08:07:46";"Paid Ads";"Tablet";"Nigeria";"Free";"25-34";1
1699;"2025-05-10";"08:24:15";"Paid Ads";"Mobile";"USA";"Premium";"25-34";1
1700;"2025-03-28";"09:22:04";"Referral";"Mobile";"Nigeria";"Premium";"18-24";1
1701;"2025-03-13";"06:50:58";"Organic";"Mobile";"Nigeria";"Premium";"25-34";1
1702;"2025-02-09";"09:40:51";"Paid Ads";"Mobile";"South Africa";"Premium";"25-34";1
1703;"2025-04-25";"08:41:00";"Organic";"Desktop";"Ghana";"Premium";"35-44";1
1704;"2025-10-02";"07:38:57";"Social";"Mobile";"UK";"Free";"45+";1
1705;"2025-12-04";"05:48:49";"Organic";"Mobile";"UK";"Free";"35-44";1
1706;"2025-06-08";"10:22:56";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
1707;"2025-03-09";"05:53:50";"Organic";"Tablet";"Kenya";"Free";"18-24";1
1708;"2025-10-20";"06:56:19";"Organic";"Mobile";"UK";"Free";"45+";1
1709;"2025-03-22";"01:54:49";"Paid Ads";"Mobile";"USA";"Free";"35-44";1
1710;"2025-08-27";"08:27:42";"Referral";"Mobile";"Ghana";"Free";"35-44";1
1711;"2025-08-22";"06:15:29";"Paid Ads";"Mobile";"Nigeria";"Premium";"35-44";1
1712;"2025-03-07";"03:25:54";"Social";"Mobile";"Kenya";"Premium";"18-24";1
1713;"2025-05-08";"02:38:14";"Paid Ads";"Mobile";"Nigeria";"Premium";"35-44";1
1714;"2025-05-29";"01:01:42";"Paid Ads";"Mobile";"UK";"Premium";"18-24";1
1715;"2025-02-05";"05:24:27";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
1716;"2025-06-05";"05:49:07";"Referral";"Mobile";"Nigeria";"Premium";"25-34";1
1717;"2025-12-13";"01:16:52";"Organic";"Tablet";"Kenya";"Free";"25-34";1
1718;"2025-03-13";"04:32:36";"Referral";"Desktop";"South Africa";"Premium";"25-34";1
1719;"2025-07-06";"03:59:33";"Social";"Mobile";"Kenya";"Free";"25-34";1
1720;"2025-01-20";"05:40:15";"Social";"Mobile";"South Africa";"Premium";"25-34";1
1721;"2025-09-15";"02:39:25";"Paid Ads";"Desktop";"UK";"Free";"25-34";1
1722;"2025-06-18";"03:56:56";"Paid Ads";"Desktop";"Kenya";"Free";"18-24";1
1723;"2025-11-17";"02:03:13";"Referral";"Mobile";"South Africa";"Free";"25-34";1
1724;"2025-03-26";"03:51:16";"Organic";"Desktop";"Nigeria";"Premium";"35-44";1
1725;"2025-09-26";"02:20:27";"Paid Ads";"Mobile";"Kenya";"Premium";"25-34";1
1726;"2025-07-02";"07:20:02";"Organic";"Mobile";"Ghana";"Free";"25-34";1
1727;"2025-06-06";"03:07:31";"Paid Ads";"Tablet";"South Africa";"Free";"25-34";1
1728;"2025-10-16";"04:24:25";"Organic";"Desktop";"UK";"Free";"18-24";1
1729;"2025-10-15";"11:40:05";"Organic";"Desktop";"South Africa";"Free";"25-34";1
1730;"2025-11-11";"05:34:35";"Organic";"Mobile";"UK";"Free";"18-24";1
1731;"2025-12-29";"10:03:03";"Paid Ads";"Mobile";"Kenya";"Free";"25-34";1
1732;"2025-08-30";"05:41:36";"Paid Ads";"Desktop";"South Africa";"Free";"25-34";1
1733;"2025-05-03";"03:39:53";"Organic";"Mobile";"Ghana";"Premium";"18-24";1
1734;"2025-12-06";"09:09:49";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
1735;"2025-01-06";"10:11:03";"Organic";"Mobile";"Kenya";"Free";"35-44";1
1736;"2025-02-19";"07:52:26";"Paid Ads";"Mobile";"Ghana";"Free";"25-34";1
1737;"2025-07-15";"05:21:49";"Paid Ads";"Mobile";"Nigeria";"Premium";"45+";1
1738;"2025-04-26";"02:26:30";"Paid Ads";"Desktop";"Kenya";"Premium";"45+";1
1739;"2025-05-29";"03:35:27";"Referral";"Tablet";"South Africa";"Free";"35-44";1
1740;"2025-01-05";"06:44:47";"Organic";"Mobile";"USA";"Free";"35-44";1
1741;"2025-06-15";"10:59:28";"Referral";"Desktop";"USA";"Free";"25-34";1
1742;"2025-01-21";"01:14:25";"Paid Ads";"Mobile";"Nigeria";"Premium";"25-34";1
1743;"2025-07-12";"05:34:42";"Paid Ads";"Tablet";"South Africa";"Free";"45+";1
1744;"2025-08-19";"09:53:20";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
1745;"2025-01-06";"05:36:13";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
1746;"2025-12-30";"11:29:12";"Paid Ads";"Desktop";"UK";"Free";"18-24";1
1747;"2025-08-05";"08:10:15";"Paid Ads";"Mobile";"Nigeria";"Free";"35-44";1
1748;"2025-06-25";"03:26:57";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
1749;"2025-03-02";"02:14:04";"Organic";"Tablet";"USA";"Free";"18-24";1
1750;"2025-07-24";"10:27:36";"Organic";"Mobile";"UK";"Free";"35-44";1
1751;"2025-04-01";"05:41:58";"Social";"Desktop";"UK";"Free";"25-34";1
1752;"2025-12-19";"05:27:36";"Paid Ads";"Tablet";"USA";"Free";"25-34";1
1753;"2025-11-22";"06:47:17";"Organic";"Mobile";"UK";"Free";"18-24";1
1754;"2025-09-08";"04:12:05";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
1755;"2025-05-12";"06:57:46";"Paid Ads";"Tablet";"South Africa";"Free";"18-24";1
1756;"2025-02-01";"08:25:39";"Referral";"Desktop";"Kenya";"Free";"25-34";1
1757;"2025-12-28";"04:51:37";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
1758;"2025-04-22";"11:33:13";"Organic";"Mobile";"UK";"Premium";"35-44";1
1759;"2025-04-17";"02:55:24";"Referral";"Mobile";"South Africa";"Premium";"18-24";1
1760;"2025-05-07";"12:20:49";"Organic";"Desktop";"Nigeria";"Free";"35-44";1
1761;"2025-11-29";"04:19:34";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
1762;"2025-06-23";"07:19:00";"Social";"Desktop";"Nigeria";"Premium";"18-24";1
1763;"2025-05-18";"11:34:34";"Paid Ads";"Mobile";"USA";"Premium";"35-44";1
1764;"2025-04-23";"09:51:01";"Organic";"Mobile";"Ghana";"Free";"18-24";1
1765;"2025-12-01";"05:55:29";"Organic";"Desktop";"South Africa";"Free";"35-44";1
1766;"2025-06-11";"09:44:31";"Organic";"Desktop";"South Africa";"Premium";"18-24";1
1767;"2025-01-29";"12:22:44";"Organic";"Tablet";"Ghana";"Free";"18-24";1
1768;"2025-07-05";"11:32:57";"Referral";"Desktop";"UK";"Premium";"25-34";1
1769;"2025-05-11";"09:37:39";"Paid Ads";"Desktop";"South Africa";"Free";"18-24";1
1770;"2025-10-21";"10:51:20";"Referral";"Desktop";"USA";"Premium";"18-24";1
1771;"2025-01-31";"04:58:13";"Social";"Desktop";"USA";"Free";"25-34";1
1772;"2025-08-21";"09:57:53";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
1773;"2025-12-30";"12:49:20";"Organic";"Tablet";"Ghana";"Premium";"35-44";1
1774;"2025-05-12";"01:20:36";"Paid Ads";"Desktop";"USA";"Free";"35-44";1
1775;"2025-05-29";"06:43:36";"Social";"Mobile";"Kenya";"Free";"25-34";1
1776;"2025-09-20";"08:10:13";"Referral";"Mobile";"USA";"Premium";"18-24";1
1777;"2025-03-22";"08:55:21";"Organic";"Mobile";"USA";"Free";"25-34";1
1778;"2025-03-14";"04:59:55";"Paid Ads";"Mobile";"USA";"Free";"35-44";1
1779;"2025-06-13";"08:36:38";"Paid Ads";"Mobile";"UK";"Free";"18-24";1
1780;"2025-07-09";"08:36:04";"Social";"Mobile";"Kenya";"Free";"25-34";1
1781;"2025-08-06";"05:51:37";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
1782;"2025-12-25";"05:08:37";"Paid Ads";"Mobile";"Kenya";"Premium";"25-34";1
1783;"2025-07-22";"11:26:12";"Referral";"Desktop";"UK";"Free";"25-34";1
1784;"2025-10-19";"08:44:10";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
1785;"2025-03-20";"02:22:48";"Paid Ads";"Mobile";"South Africa";"Free";"35-44";1
1786;"2025-02-13";"09:59:58";"Organic";"Mobile";"South Africa";"Premium";"18-24";1
1787;"2025-11-30";"04:28:53";"Organic";"Mobile";"Ghana";"Free";"35-44";1
1788;"2025-07-10";"11:24:10";"Organic";"Mobile";"USA";"Premium";"18-24";1
1789;"2025-02-07";"02:15:03";"Social";"Desktop";"Ghana";"Premium";"35-44";1
1790;"2025-06-02";"07:42:25";"Organic";"Desktop";"UK";"Free";"25-34";1
1791;"2025-03-12";"09:10:35";"Paid Ads";"Mobile";"South Africa";"Free";"25-34";1
1792;"2025-01-15";"04:41:16";"Paid Ads";"Desktop";"UK";"Free";"35-44";1
1793;"2025-02-18";"10:14:16";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
1794;"2025-04-14";"05:07:00";"Paid Ads";"Tablet";"Nigeria";"Free";"18-24";1
1795;"2025-06-23";"07:13:10";"Referral";"Tablet";"USA";"Premium";"45+";1
1796;"2025-05-29";"05:30:49";"Referral";"Mobile";"Ghana";"Free";"25-34";1
1797;"2025-01-18";"08:54:04";"Paid Ads";"Desktop";"Ghana";"Free";"35-44";1
1798;"2025-04-18";"08:16:16";"Paid Ads";"Desktop";"South Africa";"Free";"18-24";1
1799;"2025-08-23";"12:53:45";"Organic";"Desktop";"Kenya";"Premium";"25-34";1
1800;"2025-10-23";"11:28:20";"Social";"Desktop";"South Africa";"Free";"18-24";1
1801;"2025-01-17";"04:58:03";"Organic";"Tablet";"Nigeria";"Free";"35-44";1
1802;"2025-09-20";"06:53:49";"Referral";"Mobile";"Kenya";"Free";"25-34";1
1803;"2025-06-13";"04:21:13";"Organic";"Desktop";"Kenya";"Premium";"25-34";1
1804;"2025-09-01";"12:09:17";"Social";"Desktop";"South Africa";"Free";"18-24";1
1805;"2025-05-01";"12:31:59";"Referral";"Desktop";"Ghana";"Premium";"25-34";1
1806;"2025-04-25";"06:35:45";"Referral";"Desktop";"USA";"Free";"25-34";1
1807;"2025-04-21";"09:35:55";"Organic";"Mobile";"Ghana";"Premium";"25-34";1
1808;"2025-01-10";"12:21:09";"Paid Ads";"Mobile";"USA";"Premium";"25-34";1
1809;"2025-01-07";"08:54:02";"Paid Ads";"Mobile";"South Africa";"Free";"18-24";1
1810;"2025-08-21";"07:32:16";"Referral";"Mobile";"Ghana";"Free";"35-44";1
1811;"2025-08-21";"07:54:26";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
1812;"2025-07-08";"04:45:40";"Social";"Tablet";"Nigeria";"Premium";"25-34";1
1813;"2025-03-21";"12:28:19";"Referral";"Desktop";"South Africa";"Free";"18-24";1
1814;"2025-09-24";"11:50:10";"Organic";"Desktop";"Kenya";"Free";"25-34";1
1815;"2025-07-06";"03:57:13";"Referral";"Mobile";"UK";"Free";"18-24";1
1816;"2025-10-13";"07:40:12";"Paid Ads";"Desktop";"South Africa";"Free";"35-44";1
1817;"2025-11-19";"06:39:16";"Paid Ads";"Desktop";"USA";"Free";"25-34";1
1818;"2025-02-26";"05:51:06";"Organic";"Desktop";"USA";"Free";"18-24";1
1819;"2025-07-24";"07:40:47";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
1820;"2025-03-14";"03:18:59";"Referral";"Mobile";"Kenya";"Free";"45+";1
1821;"2025-01-15";"05:01:36";"Paid Ads";"Desktop";"Ghana";"Free";"35-44";1
1822;"2025-05-19";"08:05:14";"Paid Ads";"Mobile";"Nigeria";"Premium";"18-24";1
1823;"2025-01-13";"06:20:22";"Paid Ads";"Tablet";"Nigeria";"Free";"45+";1
1824;"2025-02-21";"04:26:15";"Referral";"Desktop";"UK";"Free";"18-24";1
1825;"2025-07-14";"02:24:34";"Organic";"Tablet";"USA";"Free";"35-44";1
1826;"2025-07-18";"01:23:01";"Referral";"Desktop";"UK";"Premium";"25-34";1
1827;"2025-12-29";"09:42:57";"Paid Ads";"Tablet";"South Africa";"Free";"35-44";1
1828;"2025-10-27";"11:21:26";"Organic";"Desktop";"Kenya";"Premium";"25-34";1
1829;"2025-02-17";"07:37:59";"Organic";"Mobile";"South Africa";"Free";"25-34";1
1830;"2025-12-22";"01:01:41";"Paid Ads";"Mobile";"South Africa";"Free";"25-34";1
1831;"2025-04-19";"07:18:45";"Referral";"Mobile";"South Africa";"Free";"25-34";1
1832;"2025-10-26";"05:43:32";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
1833;"2025-12-24";"12:55:19";"Referral";"Mobile";"USA";"Premium";"35-44";1
1834;"2025-07-18";"11:37:04";"Organic";"Mobile";"UK";"Premium";"25-34";1
1835;"2025-02-08";"01:40:09";"Paid Ads";"Desktop";"Ghana";"Free";"25-34";1
1836;"2025-08-02";"06:54:38";"Social";"Mobile";"USA";"Free";"25-34";1
1837;"2025-10-08";"06:54:11";"Referral";"Mobile";"Nigeria";"Free";"25-34";1
1838;"2025-10-14";"12:34:26";"Organic";"Desktop";"Nigeria";"Premium";"35-44";1
1839;"2025-08-03";"12:16:34";"Paid Ads";"Desktop";"UK";"Free";"35-44";1
1840;"2025-05-10";"11:42:43";"Organic";"Tablet";"USA";"Free";"35-44";1
1841;"2025-08-15";"05:19:38";"Paid Ads";"Desktop";"South Africa";"Free";"35-44";1
1842;"2025-05-13";"02:56:16";"Referral";"Mobile";"Nigeria";"Premium";"35-44";1
1843;"2025-07-27";"05:26:21";"Referral";"Mobile";"UK";"Free";"18-24";1
1844;"2025-04-15";"10:53:46";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
1845;"2025-03-06";"05:54:52";"Social";"Mobile";"South Africa";"Free";"35-44";1
1846;"2025-06-11";"10:12:58";"Paid Ads";"Mobile";"Nigeria";"Premium";"18-24";1
1847;"2025-01-11";"04:06:57";"Organic";"Tablet";"USA";"Free";"45+";1
1848;"2025-02-11";"11:19:36";"Paid Ads";"Mobile";"Kenya";"Free";"35-44";1
1849;"2025-09-20";"07:52:57";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
1850;"2025-09-30";"06:36:49";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
1851;"2025-08-09";"07:53:24";"Paid Ads";"Desktop";"Kenya";"Free";"25-34";1
1852;"2025-01-02";"12:04:24";"Paid Ads";"Mobile";"USA";"Free";"35-44";1
1853;"2025-08-28";"08:47:04";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
1854;"2025-03-22";"08:12:00";"Referral";"Mobile";"South Africa";"Free";"18-24";1
1855;"2025-11-22";"06:45:20";"Paid Ads";"Mobile";"Kenya";"Free";"35-44";1
1856;"2025-06-14";"05:36:24";"Organic";"Mobile";"UK";"Free";"25-34";1
1857;"2025-03-31";"12:08:28";"Referral";"Mobile";"Nigeria";"Premium";"18-24";1
1858;"2025-02-14";"08:35:54";"Social";"Mobile";"Kenya";"Free";"25-34";1
1859;"2025-08-14";"11:43:35";"Social";"Desktop";"Ghana";"Free";"25-34";1
1860;"2025-09-13";"12:03:53";"Organic";"Mobile";"Kenya";"Free";"18-24";1
1861;"2025-11-22";"10:13:44";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
1862;"2025-07-29";"12:08:06";"Paid Ads";"Mobile";"UK";"Premium";"18-24";1
1863;"2025-07-10";"10:00:02";"Organic";"Mobile";"South Africa";"Free";"45+";1
1864;"2025-11-25";"04:52:18";"Social";"Mobile";"Nigeria";"Free";"18-24";1
1865;"2025-07-05";"07:23:16";"Organic";"Mobile";"Ghana";"Premium";"25-34";1
1866;"2025-04-27";"06:59:55";"Organic";"Mobile";"USA";"Free";"18-24";1
1867;"2025-12-24";"05:43:07";"Paid Ads";"Mobile";"Nigeria";"Premium";"35-44";1
1868;"2025-03-12";"03:14:58";"Organic";"Desktop";"South Africa";"Free";"35-44";1
1869;"2025-11-21";"02:50:05";"Referral";"Desktop";"UK";"Free";"35-44";1
1870;"2025-09-19";"04:02:45";"Paid Ads";"Desktop";"Nigeria";"Premium";"25-34";1
1871;"2025-02-08";"09:56:49";"Organic";"Mobile";"Nigeria";"Premium";"25-34";1
1872;"2025-03-18";"02:50:51";"Organic";"Desktop";"South Africa";"Free";"25-34";1
1873;"2025-03-21";"11:33:38";"Paid Ads";"Mobile";"UK";"Premium";"25-34";1
1874;"2025-04-15";"05:17:24";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
1875;"2025-08-10";"02:14:03";"Paid Ads";"Mobile";"UK";"Free";"25-34";1
1876;"2025-05-17";"08:13:46";"Paid Ads";"Mobile";"Ghana";"Free";"18-24";1
1877;"2025-11-06";"02:40:58";"Referral";"Desktop";"Kenya";"Free";"35-44";1
1878;"2025-02-27";"05:28:16";"Social";"Desktop";"South Africa";"Free";"25-34";1
1879;"2025-07-19";"03:30:04";"Social";"Mobile";"USA";"Free";"25-34";1
1880;"2025-02-17";"06:39:12";"Social";"Mobile";"Nigeria";"Free";"25-34";1
1881;"2025-02-09";"07:34:33";"Organic";"Mobile";"South Africa";"Free";"35-44";1
1882;"2025-02-06";"03:00:08";"Organic";"Tablet";"Ghana";"Free";"25-34";1
1883;"2025-04-02";"11:06:30";"Organic";"Mobile";"Nigeria";"Premium";"25-34";1
1884;"2025-10-10";"03:20:16";"Referral";"Tablet";"Nigeria";"Free";"18-24";1
1885;"2025-09-28";"04:39:10";"Social";"Mobile";"Nigeria";"Premium";"18-24";1
1886;"2025-08-02";"03:54:51";"Referral";"Mobile";"Kenya";"Free";"18-24";1
1887;"2025-05-22";"02:23:57";"Organic";"Desktop";"Nigeria";"Premium";"18-24";1
1888;"2025-08-09";"07:51:43";"Social";"Mobile";"UK";"Free";"35-44";1
1889;"2025-10-14";"05:57:43";"Paid Ads";"Mobile";"USA";"Premium";"35-44";1
1890;"2025-01-29";"07:51:46";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
1891;"2025-09-10";"11:29:11";"Paid Ads";"Desktop";"Kenya";"Free";"18-24";1
1892;"2025-02-11";"01:35:26";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
1893;"2025-04-04";"03:20:52";"Paid Ads";"Desktop";"Nigeria";"Premium";"25-34";1
1894;"2025-02-03";"07:30:24";"Organic";"Desktop";"Kenya";"Premium";"35-44";1
1895;"2025-06-05";"10:25:26";"Paid Ads";"Desktop";"Kenya";"Free";"25-34";1
1896;"2025-09-24";"02:45:56";"Paid Ads";"Mobile";"USA";"Free";"35-44";1
1897;"2025-08-26";"10:39:49";"Referral";"Mobile";"Kenya";"Premium";"18-24";1
1898;"2025-08-08";"04:09:51";"Paid Ads";"Desktop";"South Africa";"Premium";"25-34";1
1899;"2025-09-28";"04:54:29";"Paid Ads";"Tablet";"Nigeria";"Free";"45+";1
1900;"2025-07-19";"01:14:47";"Referral";"Mobile";"Nigeria";"Premium";"18-24";1
1901;"2025-02-09";"09:19:13";"Social";"Mobile";"USA";"Free";"25-34";1
1902;"2025-09-09";"12:50:32";"Organic";"Mobile";"Nigeria";"Premium";"18-24";1
1903;"2025-10-28";"05:54:19";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
1904;"2025-03-05";"06:13:34";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
1905;"2025-10-10";"02:47:22";"Organic";"Desktop";"Ghana";"Free";"35-44";1
1906;"2025-06-13";"04:43:05";"Paid Ads";"Mobile";"USA";"Free";"45+";1
1907;"2025-08-23";"04:08:08";"Referral";"Desktop";"Nigeria";"Free";"35-44";1
1908;"2025-11-23";"01:35:40";"Organic";"Desktop";"Kenya";"Premium";"25-34";1
1909;"2025-10-19";"01:15:05";"Referral";"Tablet";"UK";"Premium";"45+";1
1910;"2025-01-19";"02:38:38";"Referral";"Mobile";"Nigeria";"Free";"35-44";1
1911;"2025-11-09";"04:02:39";"Social";"Mobile";"Ghana";"Premium";"25-34";1
1912;"2025-02-05";"07:10:01";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
1913;"2025-04-26";"03:19:43";"Social";"Mobile";"Nigeria";"Premium";"25-34";1
1914;"2025-06-17";"04:31:02";"Organic";"Mobile";"Nigeria";"Premium";"35-44";1
1915;"2025-12-23";"05:22:24";"Paid Ads";"Desktop";"USA";"Premium";"18-24";1
1916;"2025-02-14";"03:14:30";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
1917;"2025-02-25";"03:07:05";"Organic";"Tablet";"Nigeria";"Free";"45+";1
1918;"2025-09-28";"04:24:52";"Referral";"Desktop";"South Africa";"Free";"25-34";1
1919;"2025-10-08";"05:07:33";"Paid Ads";"Desktop";"Kenya";"Free";"25-34";1
1920;"2025-12-03";"09:02:49";"Organic";"Desktop";"Kenya";"Free";"45+";1
1921;"2025-01-18";"03:21:42";"Organic";"Mobile";"Nigeria";"Premium";"18-24";1
1922;"2025-05-15";"12:25:49";"Paid Ads";"Desktop";"UK";"Free";"45+";1
1923;"2025-06-15";"06:54:06";"Organic";"Mobile";"Ghana";"Free";"35-44";1
1924;"2025-04-15";"06:39:48";"Referral";"Desktop";"Kenya";"Free";"25-34";1
1925;"2025-10-08";"06:23:02";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
1926;"2025-01-24";"01:30:48";"Organic";"Mobile";"South Africa";"Free";"18-24";1
1927;"2025-11-09";"11:22:26";"Organic";"Mobile";"UK";"Free";"25-34";1
1928;"2025-06-05";"07:54:23";"Paid Ads";"Mobile";"Nigeria";"Free";"35-44";1
1929;"2025-10-21";"03:20:39";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
1930;"2025-04-25";"05:50:41";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
1931;"2025-03-12";"08:44:06";"Social";"Desktop";"Ghana";"Free";"25-34";1
1932;"2025-09-11";"03:32:44";"Paid Ads";"Mobile";"USA";"Premium";"25-34";1
1933;"2025-09-29";"03:03:45";"Organic";"Mobile";"Nigeria";"Premium";"45+";1
1934;"2025-05-24";"12:27:10";"Paid Ads";"Mobile";"Nigeria";"Free";"35-44";1
1935;"2025-05-13";"02:38:21";"Referral";"Mobile";"Nigeria";"Free";"45+";1
1936;"2025-10-01";"04:46:43";"Organic";"Mobile";"Nigeria";"Premium";"18-24";1
1937;"2025-09-02";"05:43:02";"Organic";"Desktop";"Kenya";"Free";"35-44";1
1938;"2025-11-04";"08:22:58";"Referral";"Mobile";"USA";"Free";"25-34";1
1939;"2025-11-25";"02:40:17";"Paid Ads";"Mobile";"Nigeria";"Free";"45+";1
1940;"2025-05-12";"12:08:26";"Paid Ads";"Mobile";"UK";"Premium";"25-34";1
1941;"2025-09-02";"07:04:09";"Organic";"Mobile";"Kenya";"Premium";"18-24";1
1942;"2025-07-14";"10:42:46";"Organic";"Mobile";"UK";"Free";"25-34";1
1943;"2025-10-14";"05:07:28";"Paid Ads";"Desktop";"South Africa";"Free";"18-24";1
1944;"2025-03-27";"11:47:25";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
1945;"2025-06-05";"06:20:14";"Paid Ads";"Mobile";"USA";"Premium";"25-34";1
